waypoint_id,x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag,traffic_light_detection,target_traffic_light_camera,start,goal,stop_point,detection_range_front_l,detection_range_front_r,detection_range_rear_l,detection_range_rear_r,fatal_area_left,fatal_area_right,cargo_left,cargo_right,obstacle_detection_distance_change,winker_point,obstacle_sensor_range,mode_change,attention_broadcast,inter_vehicular_distance,minimum_target_point_distance,target_point_ratio,voxel_leaf_size,local_max_slope,preliminary_output,route_change,pause_point,pause_time,cross_point,cross_point_detection_area_left,cross_point_detection_area_right,cross_point_detection_area_front,cross_point_detection_area_back,object_detection_intersect,vehicle_waypoint_distance
481,94446.9701,77945.1583,35.3637,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
482,94446.7311,77944.1873,35.3635,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
483,94446.492,77943.2163,35.3632,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
484,94446.253,77942.2453,35.363,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
485,94446.0139,77941.2743,35.3628,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
486,94445.7749,77940.3033,35.3626,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
487,94445.5359,77939.3322,35.3624,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
488,94445.2968,77938.3612,35.3621,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
489,94445.0578,77937.3902,35.3619,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
490,94444.8187,77936.4192,35.3617,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
491,94444.5797,77935.4482,35.3615,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
492,94444.3407,77934.4772,35.3613,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
493,94444.1016,77933.5062,35.361,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
494,94443.8626,77932.5352,35.3608,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
495,94443.6235,77931.5642,35.3606,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
496,94443.3845,77930.5932,35.3604,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
497,94443.1455,77929.6221,35.3602,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
498,94442.9064,77928.6511,35.3599,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
499,94442.6674,77927.6801,35.3597,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
500,94442.4283,77926.7091,35.3595,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
501,94442.1893,77925.7381,35.3593,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
502,94441.9503,77924.7671,35.3591,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
503,94441.7112,77923.7961,35.3588,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
504,94441.4722,77922.8251,35.3586,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
505,94441.2331,77921.8541,35.3584,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
506,94440.9941,77920.8831,35.3582,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
507,94440.7551,77919.9121,35.358,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
508,94440.516,77918.941,35.3577,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
509,94440.277,77917.97,35.3575,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
510,94440.0379,77916.999,35.3573,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
511,94439.7989,77916.028,35.3571,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
512,94439.5599,77915.057,35.3569,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
513,94439.3208,77914.086,35.3566,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
514,94439.0818,77913.115,35.3564,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
515,94438.8427,77912.144,35.3562,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
516,94438.6037,77911.173,35.356,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
517,94438.3647,77910.202,35.3558,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
518,94438.1256,77909.2309,35.3555,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
519,94437.8866,77908.2599,35.3553,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
520,94437.6475,77907.2889,35.3551,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
521,94437.4085,77906.3179,35.3549,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
522,94437.1695,77905.3469,35.3547,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
523,94436.9304,77904.3759,35.3544,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
524,94436.6914,77903.4049,35.3542,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
525,94436.4523,77902.4339,35.354,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
526,94436.2133,77901.4629,35.3538,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
527,94435.9743,77900.4919,35.3536,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
528,94435.7352,77899.5208,35.3533,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
529,94435.4962,77898.5498,35.3531,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
530,94435.2571,77897.5788,35.3529,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
531,94435.0181,77896.6078,35.3527,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
532,94434.7791,77895.6368,35.3525,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
533,94434.54,77894.6658,35.3523,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
534,94434.301,77893.6948,35.352,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
535,94434.0619,77892.7238,35.3518,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
536,94433.8229,77891.7528,35.3516,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
537,94433.5839,77890.7818,35.3514,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
538,94433.3448,77889.8108,35.3512,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
539,94433.1058,77888.8397,35.3509,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
540,94432.8667,77887.8687,35.3507,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
541,94432.6277,77886.8977,35.3505,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
542,94432.3887,77885.9267,35.3503,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
543,94432.1496,77884.9557,35.3501,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
544,94431.9106,77883.9847,35.3498,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
545,94431.6715,77883.0137,35.3496,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
546,94431.4325,77882.0427,35.3494,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
547,94431.1935,77881.0717,35.3492,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
548,94430.9544,77880.1007,35.349,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
549,94430.7154,77879.1296,35.3487,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
550,94430.4763,77878.1586,35.3485,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
551,94430.2373,77877.1876,35.3483,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
552,94429.9982,77876.2166,35.3481,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
553,94429.7592,77875.2456,35.3479,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
554,94429.5202,77874.2746,35.3476,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
555,94429.2811,77873.3036,35.3474,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
556,94429.0421,77872.3326,35.3472,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
557,94428.803,77871.3616,35.347,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
558,94428.564,77870.3906,35.3468,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
559,94428.325,77869.4196,35.3465,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
560,94428.0859,77868.4485,35.3463,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
561,94427.8469,77867.4775,35.3461,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
562,94427.6078,77866.5065,35.3459,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
563,94427.3688,77865.5355,35.3457,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
564,94427.1298,77864.5645,35.3454,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
565,94426.8907,77863.5935,35.3452,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
566,94426.6517,77862.6225,35.345,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
567,94426.4126,77861.6515,35.3448,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
568,94426.1736,77860.6805,35.3446,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
569,94425.9346,77859.7095,35.3443,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
570,94425.6955,77858.7384,35.3441,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
571,94425.4565,77857.7674,35.3439,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
572,94425.2174,77856.7964,35.3437,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
573,94424.9784,77855.8254,35.3435,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
574,94424.7394,77854.8544,35.3432,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
575,94424.5003,77853.8834,35.343,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
576,94424.2613,77852.9124,35.3428,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
577,94424.0222,77851.9414,35.3426,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
578,94423.7832,77850.9704,35.3424,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
579,94423.5442,77849.9994,35.3421,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
580,94423.3051,77849.0283,35.3419,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
581,94423.0661,77848.0573,35.3417,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
582,94422.827,77847.0863,35.3415,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
583,94422.588,77846.1153,35.3413,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
584,94422.349,77845.1443,35.3411,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
585,94422.1099,77844.1733,35.3408,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
586,94421.8709,77843.2023,35.3406,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
587,94421.6318,77842.2313,35.3404,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
588,94421.3928,77841.2603,35.3402,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
589,94421.1538,77840.2893,35.34,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
590,94420.9147,77839.3183,35.3397,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
591,94420.6757,77838.3472,35.3395,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
592,94420.4366,77837.3762,35.3393,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
593,94420.1976,77836.4052,35.3391,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
594,94419.9586,77835.4342,35.3389,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
595,94419.7195,77834.4632,35.3386,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
596,94419.4805,77833.4922,35.3384,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
597,94419.2414,77832.5212,35.3382,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
598,94419.0024,77831.5502,35.338,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
599,94418.7634,77830.5792,35.3378,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
600,94418.5243,77829.6082,35.3375,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
601,94418.2853,77828.6371,35.3373,-1.8122,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
